# BUSCO version is: 4.0.2 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2019-11-20, number of species: 50, number of BUSCOs: 4494)
# Busco id	Status	Sequence	Score	Length
26at5125	Complete	tr|A0A0B4HP65|A0A0B4HP65_METMF	8005.5	3796	https://www.orthodb.org/v10?query=26at5125	Dynein heavy chain
30at5125	Complete	tr|A0A0B4I497|A0A0B4I497_METMF	6936.9	4081	https://www.orthodb.org/v10?query=30at5125	Midasin
49at5125	Complete	tr|A0A0B4IH82|A0A0B4IH82_METMF	6559.6	3244	https://www.orthodb.org/v10?query=49at5125	histone acetylase complex subunit
52at5125	Complete	tr|A0A0B4I6Y1|A0A0B4I6Y1_METMF	5242.3	3160	https://www.orthodb.org/v10?query=52at5125	E3 ubiquitin ligase, domain of unknown function DUF908
78at5125	Complete	tr|A0A0B4I3S5|A0A0B4I3S5_METMF	5301.8	2700	https://www.orthodb.org/v10?query=78at5125	Vacuolar protein sorting-associated protein
87at5125	Complete	tr|A0A0B4HT79|A0A0B4HT79_METMF	4393.2	2556	https://www.orthodb.org/v10?query=87at5125	fermentation associated protein
102at5125	Complete	tr|A0A0B4HQX0|A0A0B4HQX0_METMF	4170.6	2263	https://www.orthodb.org/v10?query=102at5125	FMP27, SW domain
133at5125	Complete	tr|A0A0B4HR16|A0A0B4HR16_METMF	4434.8	2023	https://www.orthodb.org/v10?query=133at5125	Pre-mRNA processing splicing factor 8
141at5125	Complete	tr|A0A0B4HQG3|A0A0B4HQG3_METMF	4306.5	2088	https://www.orthodb.org/v10?query=141at5125	FKBP12-rapamycin binding domain
142at5125	Complete	tr|A0A0B4IAL1|A0A0B4IAL1_METMF	4077.2	2131	https://www.orthodb.org/v10?query=142at5125	WD40-repeat-containing domain
154at5125	Missing
155at5125	Complete	tr|A0A0B4HXX3|A0A0B4HXX3_METMF	4068.1	2224	https://www.orthodb.org/v10?query=155at5125	Ribosomal protein L19
168at5125	Missing
171at5125	Complete	tr|A0A0B4IJB9|A0A0B4IJB9_METMF	4053.9	2080	https://www.orthodb.org/v10?query=171at5125	transcriptional activator leucine zipper
178at5125	Complete	tr|A0A0B4I9Q2|A0A0B4I9Q2_METMF	4000.0	1965	https://www.orthodb.org/v10?query=178at5125	Acetyl-CoA carboxylase
194at5125	Complete	tr|A0A0B4IJW5|A0A0B4IJW5_METMF	3958.8	2263	https://www.orthodb.org/v10?query=194at5125	Armadillo-type fold protein
200at5125	Complete	tr|A0A0B4IBW4|A0A0B4IBW4_METMF	4138.7	1887	https://www.orthodb.org/v10?query=200at5125	Glutamate synthase
203at5125	Complete	tr|A0A0B4I6N5|A0A0B4I6N5_METMF	3911.1	1890	https://www.orthodb.org/v10?query=203at5125	fatty acid synthase beta subunit dehydratase
215at5125	Complete	tr|A0A0B4HSD0|A0A0B4HSD0_METMF	3908.6	1902	https://www.orthodb.org/v10?query=215at5125	DNA polymerase epsilon catalytic subunit
246at5125	Complete	tr|A0A0B4HR42|A0A0B4HR42_METMF	3397.1	1828	https://www.orthodb.org/v10?query=246at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
250at5125	Complete	tr|A0A0B4I0R2|A0A0B4I0R2_METMF	3656.6	1989	https://www.orthodb.org/v10?query=250at5125	myosin type II heavy chain
259at5125	Complete	tr|A0A0B4I868|A0A0B4I868_METMF	4026.7	1951	https://www.orthodb.org/v10?query=259at5125	pre-mRNA splicing helicase
270at5125	Complete	tr|A0A0B4ICK2|A0A0B4ICK2_METMF	3252.6	1711	https://www.orthodb.org/v10?query=270at5125	E3 ubiquitin-protein ligase ubr1
281at5125	Complete	tr|A0A0B4I5H2|A0A0B4I5H2_METMF	3143.5	1881	https://www.orthodb.org/v10?query=281at5125	phosphatidylinositol-4-phosphate 5-kinase fab1
309at5125	Complete	tr|A0A0B4I7D2|A0A0B4I7D2_METMF	3552.8	1927	https://www.orthodb.org/v10?query=309at5125	Phosphatidylinositol 3-/4-kinase, catalytic domain
314at5125	Complete	tr|A0A0B4HDX5|A0A0B4HDX5_METMF	3446.7	1643	https://www.orthodb.org/v10?query=314at5125	Activating signal cointegrator 1 complex subunit 3
322at5125	Complete	tr|A0A0B4I2E0|A0A0B4I2E0_METMF	3654.3	1668	https://www.orthodb.org/v10?query=322at5125	Carbamoyl-phosphate synthase small subunit, N-terminal domain
323at5125	Complete	tr|A0A0B4I1T5|A0A0B4I1T5_METMF	2689.4	1381	https://www.orthodb.org/v10?query=323at5125	Adenylate cyclase
341at5125	Complete	tr|A0A0B4IEL1|A0A0B4IEL1_METMF	3360.7	1852	https://www.orthodb.org/v10?query=341at5125	CCR4-Not complex component, Not1
343at5125	Complete	tr|A0A0B4IBK3|A0A0B4IBK3_METMF	3407.7	1726	https://www.orthodb.org/v10?query=343at5125	proteasome activator subunit 4
351at5125	Complete	tr|A0A0B4HXR1|A0A0B4HXR1_METMF	3377.3	1778	https://www.orthodb.org/v10?query=351at5125	related to rat omega-conotoxin-sensitive calcium channel alpha-1 subunit rbB-I
353at5125	Complete	tr|A0A0B4I9L1|A0A0B4I9L1_METMF	3093.3	1679	https://www.orthodb.org/v10?query=353at5125	DHR-1 domain
380at5125	Complete	tr|A0A0B4HRA2|A0A0B4HRA2_METMF	3195.1	1699	https://www.orthodb.org/v10?query=380at5125	phosphatidylinositol 3-kinase 3
390at5125	Complete	tr|A0A0B4I0K3|A0A0B4I0K3_METMF	2572.0	1660	https://www.orthodb.org/v10?query=390at5125	Polyketide synthase
407at5125	Complete	tr|A0A0B4IB93|A0A0B4IB93_METMF	3463.4	1649	https://www.orthodb.org/v10?query=407at5125	Fatty acid synthase subunit alpha
420at5125	Complete	tr|A0A0B4I323|A0A0B4I323_METMF	3300.0	1715	https://www.orthodb.org/v10?query=420at5125	Calcium channel subunit Cch1
429at5125	Complete	tr|A0A0B4IH12|A0A0B4IH12_METMF	2795.9	1579	https://www.orthodb.org/v10?query=429at5125	anaphase-promoting complex subunit 1
434at5125	Complete	tr|A0A0B4I002|A0A0B4I002_METMF	3222.8	1571	https://www.orthodb.org/v10?query=434at5125	class V chitin synthase
446at5125	Complete	tr|A0A0B4I4H2|A0A0B4I4H2_METMF	3200.2	1597	https://www.orthodb.org/v10?query=446at5125	SNF2-related, N-terminal domain
459at5125	Complete	tr|A0A0B4I3V7|A0A0B4I3V7_METMF	3065.6	1405	https://www.orthodb.org/v10?query=459at5125	acyl CoA ligase-like protein
463at5125	Complete	tr|A0A0B4IAW7|A0A0B4IAW7_METMF	3299.8	1549	https://www.orthodb.org/v10?query=463at5125	Clathrin heavy chain
481at5125	Complete	tr|A0A0B4I9J3|A0A0B4I9J3_METMF	2913.7	1628	https://www.orthodb.org/v10?query=481at5125	Helicase SEN1
485at5125	Complete	tr|A0A0B4HY91|A0A0B4HY91_METMF	2515.2	1857	https://www.orthodb.org/v10?query=485at5125	Ubiquitin C-terminal hydrolase
497at5125	Complete	tr|A0A0B4IJG6|A0A0B4IJG6_METMF	3049.6	1513	https://www.orthodb.org/v10?query=497at5125	Sec7, C-terminal
