# BUSCO version is: 4.0.2 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2019-11-20, number of species: 50, number of BUSCOs: 4494)
# Busco id	Status	Sequence	Score	Length
26at5125	Complete	27711-Mb.00g024120.m01	7999.2	3796	https://www.orthodb.org/v10?query=26at5125	Dynein heavy chain
30at5125	Complete	27711-Mb.00g014520.m01	6999.8	4082	https://www.orthodb.org/v10?query=30at5125	Midasin
49at5125	Complete	27711-Mb.00g058880.m01	6561.2	3241	https://www.orthodb.org/v10?query=49at5125	histone acetylase complex subunit
52at5125	Complete	27711-Mb.00g033260.m01	5244.1	3143	https://www.orthodb.org/v10?query=52at5125	E3 ubiquitin ligase, domain of unknown function DUF908
78at5125	Complete	27711-Mb.00g009620.m01	5309.0	2702	https://www.orthodb.org/v10?query=78at5125	Vacuolar protein sorting-associated protein
87at5125	Complete	27711-Mb.00g005880.m01	4391.3	2564	https://www.orthodb.org/v10?query=87at5125	fermentation associated protein
102at5125	Complete	27711-Mb.00g053580.m01	4167.4	2262	https://www.orthodb.org/v10?query=102at5125	FMP27, SW domain
133at5125	Complete	27711-Mb.00g054040.m01	4433.2	2023	https://www.orthodb.org/v10?query=133at5125	Pre-mRNA processing splicing factor 8
141at5125	Complete	27711-Mb.00g038910.m01	4308.1	2088	https://www.orthodb.org/v10?query=141at5125	FKBP12-rapamycin binding domain
142at5125	Complete	27711-Mb.00g001880.m01	4073.4	2133	https://www.orthodb.org/v10?query=142at5125	WD40-repeat-containing domain
154at5125	Complete	27711-Mb.00g082040.m01	3909.3	2314	https://www.orthodb.org/v10?query=154at5125	Serine/threonine-protein kinase Tel1
155at5125	Complete	27711-Mb.00g066390.m01	4060.0	2248	https://www.orthodb.org/v10?query=155at5125	Ribosomal protein L19
168at5125	Complete	27711-Mb.00g007370.m01	3207.1	1931	https://www.orthodb.org/v10?query=168at5125	Ras GTPase activator
171at5125	Complete	27711-Mb.00g021330.m01	4049.3	2079	https://www.orthodb.org/v10?query=171at5125	transcriptional activator leucine zipper
178at5125	Complete	27711-Mb.00g015810.m01	3996.9	1989	https://www.orthodb.org/v10?query=178at5125	Acetyl-CoA carboxylase
194at5125	Complete	27711-Mb.00g095760.m01	3946.4	2240	https://www.orthodb.org/v10?query=194at5125	Armadillo-type fold protein
200at5125	Complete	27711-Mb.00g032900.m01	4140.9	1887	https://www.orthodb.org/v10?query=200at5125	Glutamate synthase
203at5125	Complete	27711-Mb.00g006680.m01	3895.2	1890	https://www.orthodb.org/v10?query=203at5125	fatty acid synthase beta subunit dehydratase
215at5125	Complete	27711-Mb.00g042430.m01	3907.4	1902	https://www.orthodb.org/v10?query=215at5125	DNA polymerase epsilon catalytic subunit
246at5125	Complete	27711-Mb.00g043530.m01	3401.8	1828	https://www.orthodb.org/v10?query=246at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
250at5125	Complete	27711-Mb.00g057590.m01	3656.9	1989	https://www.orthodb.org/v10?query=250at5125	myosin type II heavy chain
259at5125	Complete	27711-Mb.00g093810.m01	4019.3	1952	https://www.orthodb.org/v10?query=259at5125	pre-mRNA splicing helicase
270at5125	Complete	27711-Mb.00g093600.m01	3251.5	1712	https://www.orthodb.org/v10?query=270at5125	E3 ubiquitin-protein ligase ubr1
281at5125	Complete	27711-Mb.00g024650.m01	3111.7	1886	https://www.orthodb.org/v10?query=281at5125	phosphatidylinositol-4-phosphate 5-kinase fab1
309at5125	Complete	27711-Mb.00g057620.m01	3332.9	1891	https://www.orthodb.org/v10?query=309at5125	Phosphatidylinositol 3-/4-kinase, catalytic domain
314at5125	Complete	27711-Mb.00g023610.m01	3444.0	1665	https://www.orthodb.org/v10?query=314at5125	Activating signal cointegrator 1 complex subunit 3
322at5125	Complete	27711-Mb.00g022850.m01	3653.3	1663	https://www.orthodb.org/v10?query=322at5125	Carbamoyl-phosphate synthase small subunit, N-terminal domain
323at5125	Complete	27711-Mb.00g094070.m01	2690.9	1381	https://www.orthodb.org/v10?query=323at5125	Adenylate cyclase
341at5125	Complete	27711-Mb.00g037610.m01	3239.9	1850	https://www.orthodb.org/v10?query=341at5125	CCR4-Not complex component, Not1
343at5125	Complete	27711-Mb.00g034410.m01	3404.4	1726	https://www.orthodb.org/v10?query=343at5125	proteasome activator subunit 4
351at5125	Complete	27711-Mb.00g012510.m01	3376.7	1778	https://www.orthodb.org/v10?query=351at5125	related to rat omega-conotoxin-sensitive calcium channel alpha-1 subunit rbB-I
353at5125	Complete	27711-Mb.00g067380.m01	3088.4	1649	https://www.orthodb.org/v10?query=353at5125	DHR-1 domain
380at5125	Complete	27711-Mb.00g093250.m01	3186.0	1698	https://www.orthodb.org/v10?query=380at5125	phosphatidylinositol 3-kinase 3
390at5125	Complete	27711-Mb.00g056980.m01	2564.9	1653	https://www.orthodb.org/v10?query=390at5125	Polyketide synthase
407at5125	Complete	27711-Mb.00g006670.m01	3464.3	1661	https://www.orthodb.org/v10?query=407at5125	Fatty acid synthase subunit alpha
