# BUSCO version is: 4.0.2 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2019-11-20, number of species: 50, number of BUSCOs: 4494)
# Busco id	Status	Sequence	Score	Length
26at5125	Complete	4164_t	7816.7	3796	https://www.orthodb.org/v10?query=26at5125	Dynein heavy chain
30at5125	Complete	1173_t	6872.2	4203	https://www.orthodb.org/v10?query=30at5125	Midasin
49at5125	Complete	116_t	6510.9	3224	https://www.orthodb.org/v10?query=49at5125	histone acetylase complex subunit
52at5125	Complete	1236_t	5177.9	3083	https://www.orthodb.org/v10?query=52at5125	E3 ubiquitin ligase, domain of unknown function DUF908
78at5125	Complete	7324_t	5288.5	2713	https://www.orthodb.org/v10?query=78at5125	Vacuolar protein sorting-associated protein
87at5125	Complete	4141_t	4319.8	2550	https://www.orthodb.org/v10?query=87at5125	fermentation associated protein
102at5125	Complete	7854_t	4042.6	2259	https://www.orthodb.org/v10?query=102at5125	FMP27, SW domain
133at5125	Complete	7791_t	4462.9	2024	https://www.orthodb.org/v10?query=133at5125	Pre-mRNA processing splicing factor 8
141at5125	Complete	2589_t	4312.4	2087	https://www.orthodb.org/v10?query=141at5125	FKBP12-rapamycin binding domain
142at5125	Complete	5033_t	4080.7	2130	https://www.orthodb.org/v10?query=142at5125	WD40-repeat-containing domain
154at5125	Complete	5512_t	3949.5	2456	https://www.orthodb.org/v10?query=154at5125	Serine/threonine-protein kinase Tel1
155at5125	Complete	8703_t	3937.9	2221	https://www.orthodb.org/v10?query=155at5125	Ribosomal protein L19
168at5125	Complete	7730_t	3516.8	2046	https://www.orthodb.org/v10?query=168at5125	Ras GTPase activator
171at5125	Complete	4294_t	4055.4	2055	https://www.orthodb.org/v10?query=171at5125	transcriptional activator leucine zipper
178at5125	Complete	8219_t	3972.9	1965	https://www.orthodb.org/v10?query=178at5125	Acetyl-CoA carboxylase
194at5125	Complete	6664_t	3880.1	2249	https://www.orthodb.org/v10?query=194at5125	Armadillo-type fold protein
200at5125	Complete	3812_t	4107.9	1889	https://www.orthodb.org/v10?query=200at5125	Glutamate synthase
203at5125	Complete	3944_t	3897.0	1890	https://www.orthodb.org/v10?query=203at5125	fatty acid synthase beta subunit dehydratase
215at5125	Complete	2695_t	3894.6	1904	https://www.orthodb.org/v10?query=215at5125	DNA polymerase epsilon catalytic subunit
246at5125	Complete	7890_t	3303.8	1822	https://www.orthodb.org/v10?query=246at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
250at5125	Complete	5271_t	3537.9	1986	https://www.orthodb.org/v10?query=250at5125	myosin type II heavy chain
259at5125	Complete	651_t	4015.3	1976	https://www.orthodb.org/v10?query=259at5125	pre-mRNA splicing helicase
270at5125	Complete	667_t	3301.5	1763	https://www.orthodb.org/v10?query=270at5125	E3 ubiquitin-protein ligase ubr1
281at5125	Complete	2336_t	3028.6	1862	https://www.orthodb.org/v10?query=281at5125	phosphatidylinositol-4-phosphate 5-kinase fab1
309at5125	Complete	5265_t	3479.6	1881	https://www.orthodb.org/v10?query=309at5125	Phosphatidylinositol 3-/4-kinase, catalytic domain
314at5125	Complete	4233_t	3374.7	1649	https://www.orthodb.org/v10?query=314at5125	Activating signal cointegrator 1 complex subunit 3
322at5125	Complete	4215_t	3989.8	1906	https://www.orthodb.org/v10?query=322at5125	Carbamoyl-phosphate synthase small subunit, N-terminal domain
