# BUSCO version is: 4.0.2 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2019-11-20, number of species: 50, number of BUSCOs: 4494)
# Busco id	Status	Sequence	Score	Length
26at5125	Complete	tr|A0A0B2X8B4|A0A0B2X8B4_METAS	7909.5	3793	https://www.orthodb.org/v10?query=26at5125	Dynein heavy chain
30at5125	Complete	tr|A0A0B2X0Y4|A0A0B2X0Y4_METAS	6842.6	4065	https://www.orthodb.org/v10?query=30at5125	Midasin
49at5125	Complete	tr|A0A0B2X3J3|A0A0B2X3J3_METAS	6516.0	3246	https://www.orthodb.org/v10?query=49at5125	histone acetylase complex subunit
52at5125	Complete	tr|A0A0B2WPA4|A0A0B2WPA4_METAS	5198.6	3138	https://www.orthodb.org/v10?query=52at5125	E3 ubiquitin ligase, domain of unknown function DUF908
78at5125	Complete	tr|A0A0B2WMT3|A0A0B2WMT3_METAS	5268.8	2707	https://www.orthodb.org/v10?query=78at5125	Vacuolar protein sorting-associated protein
87at5125	Complete	tr|A0A0B2WX24|A0A0B2WX24_METAS	4328.4	2553	https://www.orthodb.org/v10?query=87at5125	fermentation associated protein
102at5125	Complete	tr|A0A0B2WVE3|A0A0B2WVE3_METAS	4133.3	2275	https://www.orthodb.org/v10?query=102at5125	FMP27, SW domain
133at5125	Complete	tr|A0A0B2WW12|A0A0B2WW12_METAS	4428.1	2024	https://www.orthodb.org/v10?query=133at5125	Pre-mRNA processing splicing factor 8
141at5125	Complete	tr|A0A0B2WZ44|A0A0B2WZ44_METAS	4291.3	2088	https://www.orthodb.org/v10?query=141at5125	FKBP12-rapamycin binding domain
142at5125	Complete	tr|A0A0B2X7T1|A0A0B2X7T1_METAS	4045.5	2151	https://www.orthodb.org/v10?query=142at5125	WD40-repeat-containing domain
154at5125	Complete	tr|A0A0B2X307|A0A0B2X307_METAS	4105.5	2455	https://www.orthodb.org/v10?query=154at5125	Serine/threonine-protein kinase Tel1
155at5125	Complete	tr|A0A0B2WJE6|A0A0B2WJE6_METAS	3975.0	2217	https://www.orthodb.org/v10?query=155at5125	Ribosomal protein L19
168at5125	Complete	tr|A0A0B2WP79|A0A0B2WP79_METAS	2887.3	1758	https://www.orthodb.org/v10?query=168at5125	Ras GTPase activator
171at5125	Complete	tr|A0A0B2WJU8|A0A0B2WJU8_METAS	4019.6	2021	https://www.orthodb.org/v10?query=171at5125	transcriptional activator leucine zipper
178at5125	Complete	tr|A0A0B2WW17|A0A0B2WW17_METAS	3982.1	1990	https://www.orthodb.org/v10?query=178at5125	Acetyl-CoA carboxylase
194at5125	Complete	tr|A0A0B2X0Y5|A0A0B2X0Y5_METAS	3873.3	2264	https://www.orthodb.org/v10?query=194at5125	Armadillo-type fold protein
