# BUSCO version is: 4.0.2 
# The lineage dataset is: hypocreales_odb10 (Creation date: 2019-11-20, number of species: 50, number of BUSCOs: 4494)
# Busco id	Status	Sequence	Score	Length
26at5125	Complete	QLI63572.1	7919.0	3796	https://www.orthodb.org/v10?query=26at5125	Dynein heavy chain
30at5125	Complete	QLI65511.1	6896.9	4075	https://www.orthodb.org/v10?query=30at5125	Midasin
49at5125	Complete	QLI68837.1	6578.1	3239	https://www.orthodb.org/v10?query=49at5125	histone acetylase complex subunit
52at5125	Complete	QLI68541.1	5246.1	3157	https://www.orthodb.org/v10?query=52at5125	E3 ubiquitin ligase, domain of unknown function DUF908
78at5125	Complete	QLI64479.1	5309.0	2702	https://www.orthodb.org/v10?query=78at5125	Vacuolar protein sorting-associated protein
87at5125	Complete	QLI65190.1	4391.4	2564	https://www.orthodb.org/v10?query=87at5125	fermentation associated protein
102at5125	Complete	QLI69428.1	4105.8	2262	https://www.orthodb.org/v10?query=102at5125	FMP27, SW domain
133at5125	Complete	QLI69123.1	4433.2	2023	https://www.orthodb.org/v10?query=133at5125	Pre-mRNA processing splicing factor 8
141at5125	Complete	QLI67450.1	4310.0	2088	https://www.orthodb.org/v10?query=141at5125	FKBP12-rapamycin binding domain
142at5125	Complete	QLI65418.1	4073.4	2133	https://www.orthodb.org/v10?query=142at5125	WD40-repeat-containing domain
154at5125	Complete	QLI71766.1	4165.5	2456	https://www.orthodb.org/v10?query=154at5125	Serine/threonine-protein kinase Tel1
155at5125	Complete	QLI71173.1	4057.9	2249	https://www.orthodb.org/v10?query=155at5125	Ribosomal protein L19
168at5125	Complete	QLI64405.1	3255.7	1802	https://www.orthodb.org/v10?query=168at5125	Ras GTPase activator
171at5125	Complete	QLI64703.1	4049.3	2079	https://www.orthodb.org/v10?query=171at5125	transcriptional activator leucine zipper
178at5125	Complete	QLI65055.1	3996.9	1989	https://www.orthodb.org/v10?query=178at5125	Acetyl-CoA carboxylase
194at5125	Complete	QLI73238.1	3946.4	2240	https://www.orthodb.org/v10?query=194at5125	Armadillo-type fold protein
200at5125	Complete	QLI67731.1	4140.9	1887	https://www.orthodb.org/v10?query=200at5125	Glutamate synthase
203at5125	Complete	QLI63509.1	3909.0	1890	https://www.orthodb.org/v10?query=203at5125	fatty acid synthase beta subunit dehydratase
215at5125	Complete	QLI68376.1	3914.7	1904	https://www.orthodb.org/v10?query=215at5125	DNA polymerase epsilon catalytic subunit
246at5125	Complete	QLI68586.1	3401.8	1828	https://www.orthodb.org/v10?query=246at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
250at5125	Complete	QLI69105.1	3656.9	1989	https://www.orthodb.org/v10?query=250at5125	myosin type II heavy chain
259at5125	Complete	QLI73838.1	4019.3	1952	https://www.orthodb.org/v10?query=259at5125	pre-mRNA splicing helicase
270at5125	Complete	QLI72911.1	3443.5	1799	https://www.orthodb.org/v10?query=270at5125	E3 ubiquitin-protein ligase ubr1
281at5125	Complete	QLI66191.1	3115.5	1888	https://www.orthodb.org/v10?query=281at5125	phosphatidylinositol-4-phosphate 5-kinase fab1
309at5125	Complete	QLI69202.1	3552.1	1929	https://www.orthodb.org/v10?query=309at5125	Phosphatidylinositol 3-/4-kinase, catalytic domain
314at5125	Complete	QLI64866.1	3444.0	1665	https://www.orthodb.org/v10?query=314at5125	Activating signal cointegrator 1 complex subunit 3
322at5125	Complete	QLI66270.1	3653.3	1663	https://www.orthodb.org/v10?query=322at5125	Carbamoyl-phosphate synthase small subunit, N-terminal domain
323at5125	Complete	QLI73185.1	2690.9	1381	https://www.orthodb.org/v10?query=323at5125	Adenylate cyclase
341at5125	Complete	QLI67819.1	3355.4	1852	https://www.orthodb.org/v10?query=341at5125	CCR4-Not complex component, Not1
343at5125	Complete	QLI68296.1	3404.4	1726	https://www.orthodb.org/v10?query=343at5125	proteasome activator subunit 4
351at5125	Complete	QLI64140.1	3376.7	1778	https://www.orthodb.org/v10?query=351at5125	related to rat omega-conotoxin-sensitive calcium channel alpha-1 subunit rbB-I
353at5125	Complete	QLI70621.1	3088.4	1649	https://www.orthodb.org/v10?query=353at5125	DHR-1 domain
380at5125	Complete	QLI72948.1	3186.0	1698	https://www.orthodb.org/v10?query=380at5125	phosphatidylinositol 3-kinase 3
390at5125	Complete	QLI69458.1	2552.5	1653	https://www.orthodb.org/v10?query=390at5125	Polyketide synthase
407at5125	Complete	QLI65300.1	3464.3	1661	https://www.orthodb.org/v10?query=407at5125	Fatty acid synthase subunit alpha
420at5125	Complete	QLI74148.1	3301.5	1712	https://www.orthodb.org/v10?query=420at5125	Calcium channel subunit Cch1
429at5125	Complete	QLI67770.1	2788.0	1576	https://www.orthodb.org/v10?query=429at5125	anaphase-promoting complex subunit 1
434at5125	Complete	QLI64230.1	3225.5	1570	https://www.orthodb.org/v10?query=434at5125	class V chitin synthase
446at5125	Complete	QLI65569.1	3198.5	1597	https://www.orthodb.org/v10?query=446at5125	SNF2-related, N-terminal domain
459at5125	Complete	QLI66331.1	3060.0	1417	https://www.orthodb.org/v10?query=459at5125	acyl CoA ligase-like protein
463at5125	Complete	QLI71990.1	3302.0	1549	https://www.orthodb.org/v10?query=463at5125	Clathrin heavy chain
481at5125	Complete	QLI71634.1	2904.8	1596	https://www.orthodb.org/v10?query=481at5125	Helicase SEN1
485at5125	Complete	QLI72094.1	2520.3	1821	https://www.orthodb.org/v10?query=485at5125	Ubiquitin C-terminal hydrolase
497at5125	Complete	QLI70419.1	3044.1	1512	https://www.orthodb.org/v10?query=497at5125	Sec7, C-terminal
499at5125	Complete	QLI72221.1	2602.9	1524	https://www.orthodb.org/v10?query=499at5125	Proteasome component ECM29
521at5125	Complete	QLI74693.1	2708.3	1489	https://www.orthodb.org/v10?query=521at5125	Putative response regulator receiver RIM15p
522at5125	Complete	QLI65666.1	2745.7	1452	https://www.orthodb.org/v10?query=522at5125	class VII chitin synthase
527at5125	Complete	QLI71437.1	2818.0	1387	https://www.orthodb.org/v10?query=527at5125	kinesin
539at5125	Complete	QLI65760.1	2814.7	1556	https://www.orthodb.org/v10?query=539at5125	U3 small nucleolar RNA-associated protein
542at5125	Complete	QLI71789.1	2478.0	1670	https://www.orthodb.org/v10?query=542at5125	Separin
569at5125	Complete	QLI69391.1	3059.0	1528	https://www.orthodb.org/v10?query=569at5125	DNA-directed RNA polymerase subunit
581at5125	Complete	QLI65921.1	2526.9	1443	https://www.orthodb.org/v10?query=581at5125	Sister chromatid cohesion protein
616at5125	Complete	QLI71977.1	2787.6	1585	https://www.orthodb.org/v10?query=616at5125	Nucleoporin
637at5125	Complete	QLI65319.1	2071.3	1273	https://www.orthodb.org/v10?query=637at5125	Winged helix-like DNA-binding domain superfamily
655at5125	Complete	QLI73274.1	2609.9	1481	https://www.orthodb.org/v10?query=655at5125	cellular morphogenesis regulator DopA
658at5125	Complete	QLI74790.1	2326.6	1327	https://www.orthodb.org/v10?query=658at5125	tuberin
664at5125	Complete	QLI70794.1	2511.5	1232	https://www.orthodb.org/v10?query=664at5125	DNA-directed RNA polymerase subunit
664at5125	Complete	QLI69515.1	2287.7	1226	https://www.orthodb.org/v10?query=664at5125	DNA-directed RNA polymerase subunit
672at5125	Complete	QLI65445.1	2616.1	1337	https://www.orthodb.org/v10?query=672at5125	Glycogen debranching enzyme
677at5125	Complete	QLI73362.1	2863.6	1397	https://www.orthodb.org/v10?query=677at5125	Myosin head, motor domain protein
694at5125	Complete	QLI66461.1	2156.0	1252	https://www.orthodb.org/v10?query=694at5125	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
707at5125	Complete	QLI68467.1	2498.1	1865	https://www.orthodb.org/v10?query=707at5125	THO complex, subunitTHOC2, C-terminal
720at5125	Complete	QLI68999.1	1980.8	1495	https://www.orthodb.org/v10?query=720at5125	myosin class II heavy chain
726at5125	Complete	QLI69124.1	2316.7	1244	https://www.orthodb.org/v10?query=726at5125	Zinc finger, PHD-type
729at5125	Complete	QLI70433.1	2478.1	1529	https://www.orthodb.org/v10?query=729at5125	Autophagy-related protein 2
740at5125	Complete	QLI65060.1	2211.3	1217	https://www.orthodb.org/v10?query=740at5125	ABC transporter, transmembrane domain, type 1
742at5125	Complete	QLI66119.1	852.4	846	https://www.orthodb.org/v10?query=742at5125	HDA1 complex subunit
746at5125	Complete	QLI70303.1	2594.0	1311	https://www.orthodb.org/v10?query=746at5125	Sulfite reductase beta subunit
